date,temperature,humidity,wind_speed,rain,pressure,pm25
2025-11-21 23:08:51.611625,25.0,80.0,11.172198665177653,0,1003.7307429868564,139.0777149208096
2025-11-22 00:08:51.611625,27.58807860478209,79.31857646261435,9.189579900376634,0,1005.7195607265642,159.98373098752367
2025-11-22 01:08:51.611625,29.999799441773906,77.32073965418768,13.466392916240212,0,1014.3333818815676,157.13277425053937
2025-11-22 02:08:51.611625,32.070822176582475,74.14262687723175,13.340344333522934,0,1022.2098548285945,160.00439856256654
2025-11-22 03:08:51.611625,33.66002244541187,70.00080221681495,6.781829710309003,0,1017.5180553652582,184.09786798943867
2025-11-22 04:08:51.611625,34.659108401382085,65.17749935407049,10.00672652416082,0,1005.3432305463191,163.28724186786357
2025-11-22 05:08:51.611625,34.99999997586616,60.00138949885978,14.10962532258695,0,1020.659787252467,161.13916362761594
2025-11-22 06:08:51.611625,34.65946801460912,54.82518495992624,10.55761849813456,0,1015.8420369483176,162.94861428197208
2025-11-22 07:08:51.611625,33.660717166974216,50.001604497985056,12.94696295166551,0,1012.3690883822311,152.7837537676418
2025-11-22 08:08:51.611625,32.07180466651768,45.85933823916027,13.771778937242486,0,1016.8821802382956,163.82173330860255
2025-11-22 09:08:51.611625,30.001002750905258,42.68064995614004,13.7432721927528,0,1007.9718643098176,163.87269635375574
2025-11-22 10:08:51.611625,27.58942073679311,40.68214295033056,11.629613443476309,0,1015.632775701102,162.02995963619094
2025-11-22 11:08:51.611625,25.001389498856426,40.000000193070704,9.843198381342898,0,1012.7481595992577,158.84152312010372
2025-11-22 12:08:51.611625,22.413263577197142,40.68070449742589,9.879402962084004,0,1009.5405285417958,165.75959907193925
2025-11-22 13:08:51.611625,20.001403963888933,42.677871069897364,9.831731199150493,0,1017.1549390665408,150.86296823020908
2025-11-22 14:08:51.611625,17.93016044986959,45.85540827942894,12.98109157218623,0,1012.3528071287919,137.51023435268058
2025-11-22 15:08:51.611625,16.340672443350144,49.99679126147126,13.00281966971406,0,1005.9722369205886,153.02648422107347
2025-11-22 16:08:51.611625,15.341251398334045,54.81981643189513,12.68320788171836,0,1008.6790652594087,154.97003529929862
2025-11-22 17:08:51.611625,15.000000217204546,59.99583150344749,7.49730724212817,0,1012.8257062385948,156.88392633710185
2025-11-22 18:08:51.611625,15.34017255865988,65.1721306261665,12.978647339368413,0,1012.0584002014115,134.25555227212135
2025-11-22 19:08:51.611625,16.33858827867652,69.99598859417522,9.28099031156508,0,1025.346501317939,168.5045614421711
2025-11-22 20:08:51.611625,17.927212980082945,74.13869637143296,8.162061675987543,0,1012.8865784564231,161.62083567964115
2025-11-22 21:08:51.611625,19.9977940365181,77.31796009914633,11.268262667108267,0,1017.7464492129548,165.75517124484108
2025-11-22 22:08:51.611625,22.409237181190004,79.31713726375331,13.141196141341556,0,1024.4036806217268,159.4287043540686
2025-11-22 23:08:51.611625,24.997221002313978,79.99999922771717,10.614355407110338,0,1011.6476380094928,164.7773428370254
2025-11-23 00:08:51.611625,27.585394190881317,79.32001416953489,15.113853231119293,0,1009.0171608802958,146.79408382648236
2025-11-23 01:08:51.611625,29.997392533939987,77.32351787157803,11.168656460591645,1,1011.0164393151399,159.62917019391637
2025-11-23 02:08:51.611625,32.06885678718045,74.14655629081975,7.414521038682059,0,1001.4898909059368,170.444084896842
2025-11-23 03:08:51.611625,33.65863250070159,70.00561506710989,8.028262105140367,0,1012.5768022653898,153.0342006476126
2025-11-23 04:08:51.611625,34.658388615467686,65.18286768212509,16.526166836377328,1,1014.5220087353708,153.16076727396748
2025-11-23 05:08:51.611625,34.99999939665404,60.00694749416474,10.85276367457326,0,1011.5135452636812,157.49414013073826
2025-11-23 06:08:51.611625,34.66018668156815,54.83055388759942,11.125193113141595,0,1014.9768941590058,165.53614176855262
2025-11-23 07:08:51.611625,33.66210610844625,50.00641850665777,8.217188243977697,0,1008.2115960098905,148.71395668641406
2025-11-23 08:08:51.611625,32.07376923676163,45.86326929095064,10.20176493355168,0,1014.3036983621641,178.21098022777966
2025-11-23 09:08:51.611625,30.00340907948059,42.683430179926376,7.132266932108186,0,1021.3253751612978,162.11565254476466
2025-11-23 10:08:51.611625,27.592104850806844,40.68358289512015,7.4399066909444524,0,1014.6770856881355,189.38801107554715
2025-11-23 11:08:51.611625,25.00416849646197,40.00000173763635,8.879922629174317,0,1019.0632360412797,164.3561238772979
2025-11-23 12:08:51.611625,22.415948090956604,40.67926753651724,10.617755747344852,0,1017.3361598469724,145.87261334745443
2025-11-23 13:08:51.611625,20.00381106471611,42.67509352141296,8.11486962417508,0,1015.4412420416543,143.14554624249678
2025-11-23 14:08:51.611625,17.93212611224844,45.85147941206012,8.254735326855121,0,1017.0456239811467,159.50866519970026
2025-11-23 15:08:51.611625,16.3420627224195,49.9919787974881,5.214107221024426,0,1012.0184578124005,146.51293213660495
2025-11-23 16:08:51.611625,15.341971557205774,54.814448303920685,10.351643681199004,0,1020.83999054489,151.78517818612738
2025-11-23 17:08:51.611625,15.000001182558066,59.99027350835713,14.087141985785971,0,1016.1905960992772,157.86164706801608
2025-11-23 18:08:51.611625,15.339454264713728,65.16676149882777,13.805709097679689,0,1008.6546718273894,139.06159884506454
2025-11-23 19:08:51.611625,16.337199671670863,69.99117419956245,5.711423394124714,0,1018.1660570314771,193.25904656065518
2025-11-23 20:08:51.611625,17.925248682967563,74.13476477372691,10.282679531145353,0,1009.5260471000106,168.4786703040254
2025-11-23 21:08:51.611625,19.995387901121887,77.31517920666867,7.454303270041191,0,1000.7682112697717,140.65057793741354
2025-11-23 22:08:51.611625,22.406553167242258,79.31569657306294,12.933551923619492,0,1009.5028567406381,156.69711007318165
2025-11-23 23:08:51.611625,24.99444200484257,79.99999691086875,9.929770947063094,0,1006.7921942585563,152.71208492680117
2025-11-24 00:08:51.611625,27.582709577314994,79.3214503844039,9.89077381215489,0,1011.1002477454946,154.70853871347168
2025-11-24 01:08:51.611625,29.99498524016602,77.32629475110286,4.9883750339468165,0,1007.9804413322803,161.46389508544036
2025-11-24 02:08:51.611625,32.06689085186275,74.15048461189349,10.10683335772342,0,1017.6431396249448,150.85532582359798
2025-11-24 03:08:51.611625,33.6572418873,70.01042714468835,4.073791726765487,0,1007.3310308257575,166.09453664613244
2025-11-24 04:08:51.611625,34.657668083652524,65.18823560991572,11.506203010306905,0,1008.8839818447077,158.30579847308957
2025-11-24 05:08:51.611625,34.99999804515914,60.01250548893316,17.79733121154335,0,1010.3276015660143,161.78745975432037
2025-11-24 06:08:51.611625,34.660904602487555,54.83592321450007,7.0411726400715136,0,1011.7663927964658,173.61651352561438
2025-11-24 07:08:51.611625,33.663494380958724,50.01123328711763,12.202285935579818,0,1021.7063433321209,169.5895544897899
2025-11-24 08:08:51.611625,32.07573326071051,45.867201434496415,11.064260711833075,0,1014.4417343425753,163.6284245695672
2025-11-24 09:08:51.611625,30.005815021651237,42.68621174104167,10.065159193846858,0,1019.0610302782568,167.40995973376675
2025-11-24 10:08:51.611625,27.594788764636778,40.685024331683486,13.366261748522302,0,1019.5383343685559,159.5742570277093
2025-11-24 11:08:51.611625,25.006947493745567,40.000004826767515,6.353166851469479,0,1007.5076498623959,178.96146527565696
2025-11-24 12:08:51.611625,22.418632804277966,40.67783206771557,10.136160470815918,0,1015.1971199846205,151.909899538901
2025-11-24 13:08:51.611625,20.00621855139037,42.67231731090135,12.377650082098011,0,1008.3996908133092,144.91096368724305
2025-11-24 14:08:51.611625,17.934092320467048,45.84755163735727,9.27903930827579,0,1005.8562348926062,146.96940638621854
2025-11-24 15:08:51.611625,16.343453670126486,49.98716710640722,8.511627832433007,0,1012.5607844697687,143.69181043674024
2025-11-24 16:08:51.611625,15.342692461950454,54.809080576417536,11.354945640449547,0,1004.5791904202104,157.41835081384994
2025-11-24 17:08:51.611625,15.000002920194323,59.98471551401793,6.735451297707153,0,1009.9595875414549,164.64457271097714
2025-11-24 18:08:51.611625,15.338736716834934,65.16139197246889,3.712882932915365,0,1020.9268130988702,159.28652430587726
2025-11-24 19:08:51.611625,16.335811733678405,69.98635903334848,8.402194608502256,0,1017.5532840053181,149.8466103187023
2025-11-24 20:08:51.611625,17.923284932223076,74.13083208441726,12.378744596830636,0,1012.1394660172942,158.2726578837287
2025-11-24 21:08:51.611625,19.992982152223266,77.31239697696945,10.431790381675519,0,1009.3558782434178,173.15411934743955
2025-11-24 22:08:51.611625,22.403869353581975,79.3142543906545,10.667854818710696,0,1010.9586958702919,146.49249298356176
2025-11-24 23:08:51.611625,24.991663007800398,79.9999930494549,9.156889895169,0,1006.2425563637867,156.54228143865308
2025-11-25 00:08:51.611625,27.580024764290435,79.3228851071105,9.567072648249164,0,1017.286690425213,155.02885103890162
2025-11-25 01:08:51.611625,29.992577560637933,77.32907029254767,9.785580712590486,0,1010.3192579256362,166.55479664515389
2025-11-25 02:08:51.611625,32.064924370781185,74.15441184014963,8.04528478570079,0,1006.7698371344923,172.2604661350755
2025-11-25 03:08:51.611625,33.65585060531448,70.01523844917872,1.7632180250604144,0,1016.3926367861413,180.85322619257536
2025-11-25 04:08:51.611625,34.65694680599224,65.1936031370278,17.215656509224893,0,1014.9534882300082,178.58165116328811
2025-11-25 05:08:51.611625,34.99999592138156,60.018063482735855,7.499385784122056,0,1012.0345805381083,168.695584070097
2025-11-25 06:08:51.611625,34.661621777311886,54.841292940213506,9.556716736023152,0,1015.8220564193416,181.25101467167235
2025-11-25 07:08:51.611625,33.66488198440438,50.01604883899277,5.241269396043005,0,1020.1848813211723,197.193022055957
2025-11-25 08:08:51.611625,32.07769673821269,45.87113466949401,13.040479159200238,1,1011.3573088481099,136.55971462484385
2025-11-25 09:08:51.611625,30.008220577231384,42.6889946392711,11.541583700600912,0,1016.8458199622432,160.0610122410017
2025-11-25 10:08:51.611625,27.597472478075613,40.68646725990921,6.425152353044568,0,1008.950186107502,178.01654227071177
2025-11-25 11:08:51.611625,25.009726490492657,40.00000946046397,5.875810738459985,0,1011.9113760741653,175.1565760496496
2025-11-25 12:08:51.611625,22.421317716953883,40.67639809113176,10.87011467941853,0,1005.7954007545497,152.48195779077633
2025-11-25 13:08:51.611625,20.00862642372581,42.6695424385769,8.768312587073838,0,1016.375696072674,168.6158042255389
2025-11-25 14:08:51.611625,17.936059074373574,45.843624955623696,7.3887493041677255,0,1014.0264796301644,131.84177751679144
2025-11-25 15:08:51.611625,16.344845286363682,49.982356188600235,11.834266898524088,0,1011.5360680047546,147.95437423792728
2025-11-25 16:08:51.611625,15.343414112512418,54.80371324980014,9.35499876735452,0,1011.9080525782725,161.82279544586603
2025-11-25 17:08:51.611625,15.000005430113184,59.97915752085912,7.808067986536901,0,1019.8744668487366,156.91466195508804
2025-11-25 18:08:51.611625,15.338019915078915,65.15602204750458,11.108979125230556,0,1009.7354442945431,142.04437249001668
2025-11-25 19:08:51.611625,16.334424464806325,69.98154309590512,11.456297493002756,0,1004.9488306134763,145.4985347281134
2025-11-25 20:08:51.611625,17.921321728001146,74.1268983038077,10.48424653928627,1,1006.512524605502,130.96166372898284
2025-11-25 21:08:51.611625,19.990576790008035,77.30961341026354,16.09436892990663,0,1012.7636837719504,147.31955035897786
2025-11-25 22:08:51.611625,22.401185740416384,79.31281071663935,8.070494046261883,0,1010.1143601545148,160.53897759837383
2025-11-25 23:08:51.611625,24.988884011402078,79.99998764347593,10.876990738191765,0,1011.6366232508449,146.46864207537357
2025-11-26 00:08:51.611625,27.577339752014996,79.32431833754384,10.021266178385808,0,1013.5526379281043,175.0304960806655
2025-11-26 01:08:51.611625,29.990169495541643,77.33184449569816,10.759651838366217,0,1013.8732292851561,152.48092076753633
2025-11-26 02:08:51.611625,32.062957344087685,74.1583379752848,8.216045097966305,0,1009.202752330202,169.75190720529477
2025-11-26 03:08:51.611625,33.654458654852476,70.02004898020944,9.970488174265228,0,1022.3262675448844,162.18414297194985
2025-11-26 04:08:51.611625,34.65622478254254,65.19897026304685,11.972450129148152,0,1013.3884089809642,172.79156650301007
2025-11-26 05:08:51.611625,34.99999302532147,60.02362147514343,9.0622189748533,0,1021.6215057062168,171.47559110198642
2025-11-26 06:08:51.611625,34.662338205985755,54.84666306432503,8.866107482929493,0,1014.053592769083,168.05973965308925
2025-11-26 07:08:51.611625,33.666268918676096,50.02086516191134,12.320543201696905,0,1017.8521260355913,179.32067012113538
2025-11-26 08:08:51.611625,32.07965966911646,45.87506899563954,9.168305189655674,0,1015.052298003816,173.01879543933316
2025-11-26 09:08:51.611625,30.010625746035256,42.69177887439976,7.363965028253447,1,1006.6143656073397,158.64352349415526
2025-11-26 10:08:51.611625,27.600155990916125,40.68791167968591,6.691310209736098,0,1017.6917089777595,156.60496607348205
2025-11-26 11:08:51.611625,25.012505486488536,40.000015638725344,15.793371582294474,0,1013.8905335353057,155.49711251176612
2025-11-26 12:08:51.611625,22.424002828777002,40.67496560687654,11.513898677442162,0,1012.9149325972022,147.36507759637422
2025-11-26 13:08:51.611625,20.01103468153646,42.66676890465393,13.032778583806865,0,1017.7427186095025,152.19884670294198
2025-11-26 14:08:51.611625,17.9380263738161,45.83969936716271,4.868056399757322,0,1013.8743726526139,160.07940936967032
2025-11-26 15:08:51.611625,16.346237571023615,49.977546044438675,11.607056719622852,0,1012.0631915760239,124.79490001316552
2025-11-26 16:08:51.611625,15.344136508835927,54.79834632448305,7.797902302893624,0,1015.6181347988525,155.56619315938016
2025-11-26 17:08:51.611625,15.000008712314454,59.973599529310015,7.970776041335714,0,1012.3651960851191,161.8114974879419
2025-11-26 18:08:51.611625,15.337303859501025,65.15065172434953,16.072586294190177,0,1003.5398629334568,145.28195301203786
2025-11-26 19:08:51.611625,16.33303786516176,69.97672638760434,9.771149893787188,0,1012.5718971355803,154.32018278608476
2025-11-26 20:08:51.611625,17.919359070453407,74.12296343220211,10.882889955600692,0,1016.9755430704441,157.547510625744
2025-11-26 21:08:51.611625,19.988171814661957,77.3068285067659,8.01709530333387,0,1014.7392207765565,160.2538469412462
2025-11-26 22:08:51.611625,22.39850232795276,79.31136555112897,5.986775551269088,0,1020.0696717924027,167.13103137346585
2025-11-26 23:08:51.611625,24.98610501586226,79.99998069293227,11.880850201041053,0,1014.8368784193516,166.3518994332814
2025-11-27 00:08:51.611625,27.574654540696034,79.32575007559326,6.566332425360805,0,1009.0857678701086,174.2907072363764
2025-11-27 01:08:51.611625,29.987761045063127,77.33461736034006,7.634731668593861,0,1009.4837200236987,178.67212206392557
2025-11-27 02:08:51.611625,32.06098977193409,74.16226301699587,14.17950947898694,0,1003.4642909179338,158.14907438231208
2025-11-27 03:08:51.611625,33.653066036021514,70.02485873740892,13.589766571605534,0,1007.828637631079,159.58286392760388
2025-11-27 04:08:51.611625,34.65550201335916,65.20433698755843,11.37906087472082,0,1015.2097985370502,160.9129300703407
2025-11-27 05:08:51.611625,34.999989356979086,60.0291794657269,9.640764919966445,0,1015.1863642924345,189.50579021983998
2025-11-27 06:08:51.611625,34.66305388845384,54.85203358641991,11.176711795463312,1,1011.4323075886061,177.4975141952231
2025-11-27 07:08:51.611625,33.66765518366674,50.02568225550135,15.886043595378021,0,1006.8549963331781,169.4818665053833
2025-11-27 08:08:51.611625,32.081622053270294,45.879004412629286,11.670953591566601,0,1013.6855233083661,168.43474251086397
2025-11-27 09:08:51.611625,30.013030527877078,42.694564446212574,9.694621646258799,0,1013.0633847025921,190.90754457145124
2025-11-27 10:08:51.611625,27.602839302951022,40.68935759090201,11.970362949741778,0,1017.8928273311435,159.5366211472947
2025-11-27 11:08:51.611625,25.015284481518705,40.00002336155117,13.355803626808239,0,1009.7930239300626,175.43993676005547
2025-11-27 12:08:51.611625,22.426688139539962,40.67353461506055,16.143547659315537,0,1019.6715137601321,154.60391426773953
2025-11-27 13:08:51.611625,20.013443324636338,42.663996709346634,10.785301675014653,0,1015.4779219774141,154.81461845316235
2025-11-27 14:08:51.611625,17.939994218642752,45.83577487227737,2.1124429255196713,0,1018.1215538254004,163.33386924271792
2025-11-27 15:08:51.611625,16.347630523998742,49.97273667429408,14.554308289277875,0,1012.2789306631342,131.1530140284138
2025-11-27 16:08:51.611625,15.344859650865184,54.79297980088081,9.120662622753926,0,1012.1467740298742,156.577426385014
